x_original,nm,cm^-1,intensity
828.25,841.15,848.94,147859.00
828.20,841.09,848.19,138335.00
828.15,841.04,847.44,139178.00
828.09,840.99,846.69,137281.00
828.04,840.93,845.94,151712.00
827.99,840.88,845.19,139566.00
827.94,840.83,844.44,141378.00
827.88,840.77,843.69,145685.00
827.83,840.72,842.94,140873.00
827.78,840.67,842.19,133392.00
827.73,840.61,841.44,146754.00
827.68,840.56,840.69,149032.00
827.62,840.51,839.94,150380.00
827.57,840.46,839.19,134575.00
827.52,840.40,838.44,141349.00
827.47,840.35,837.68,140163.00
827.42,840.30,836.93,146723.00
827.36,840.24,836.18,147041.00
827.31,840.19,835.43,154467.00
827.26,840.14,834.68,147547.00
827.21,840.08,833.93,146539.00
827.16,840.03,833.18,141368.00
827.10,839.98,832.42,148146.00
827.05,839.92,831.67,148101.00
827.00,839.87,830.92,143269.00
826.95,839.82,830.17,155903.00
826.90,839.76,829.42,140695.00
826.84,839.71,828.66,151968.00
826.79,839.66,827.91,148488.00
826.74,839.60,827.16,153697.00
826.69,839.55,826.41,148317.00
826.63,839.50,825.65,159586.00
826.58,839.45,824.90,151479.00
826.53,839.39,824.15,154474.00
826.48,839.34,823.40,146198.00
826.43,839.29,822.64,149489.00
826.37,839.23,821.89,162368.00
826.32,839.18,821.14,157994.00
826.27,839.13,820.38,155185.00
826.22,839.07,819.63,149283.00
826.17,839.02,818.88,147304.00
826.11,838.97,818.12,163371.00
826.06,838.91,817.37,153747.00
826.01,838.86,816.62,156846.00
825.96,838.81,815.86,150128.00
825.91,838.75,815.11,160187.00
825.85,838.70,814.35,167184.00
825.80,838.65,813.60,160774.00
825.75,838.59,812.85,166843.00
825.70,838.54,812.09,160207.00
825.64,838.49,811.34,175124.00
825.59,838.43,810.58,155814.00
825.54,838.38,809.83,157381.00
825.49,838.33,809.07,165364.00
825.44,838.28,808.32,159447.00
825.38,838.22,807.56,166031.00
825.33,838.17,806.81,168184.00
825.28,838.12,806.05,167892.00
825.23,838.06,805.30,153425.00
825.18,838.01,804.54,154068.00
825.12,837.96,803.79,169220.00
825.07,837.90,803.03,173310.00
825.02,837.85,802.28,166662.00
824.97,837.80,801.52,168490.00
824.92,837.74,800.76,169711.00
824.86,837.69,800.01,172951.00
824.81,837.64,799.25,163903.00
824.76,837.58,798.50,166432.00
824.71,837.53,797.74,180197.00
824.65,837.48,796.98,178475.00
824.60,837.42,796.23,169613.00
824.55,837.37,795.47,181233.00
824.50,837.32,794.71,169877.00
824.45,837.27,793.96,178352.00
824.39,837.21,793.20,175851.00
824.34,837.16,792.44,170885.00
824.29,837.11,791.69,176751.00
824.24,837.05,790.93,180040.00
824.19,837.00,790.17,172700.00
824.13,836.95,789.42,177269.00
824.08,836.89,788.66,181275.00
824.03,836.84,787.90,168913.00
823.98,836.79,787.14,161570.00
823.93,836.73,786.39,169587.00
823.87,836.68,785.63,174332.00
823.82,836.63,784.87,178384.00
823.77,836.57,784.11,169183.00
823.72,836.52,783.35,167603.00
823.67,836.47,782.60,176437.00
823.61,836.41,781.84,164411.00
823.56,836.36,781.08,181737.00
823.51,836.31,780.32,172422.00
823.46,836.25,779.56,174876.00
823.40,836.20,778.80,162273.00
823.35,836.15,778.05,173483.00
823.30,836.10,777.29,166121.00
823.25,836.04,776.53,166507.00
823.20,835.99,775.77,168834.00
823.14,835.94,775.01,170923.00
823.09,835.88,774.25,173551.00
823.04,835.83,773.49,170302.00
822.99,835.78,772.73,162554.00
822.94,835.72,771.97,167601.00
822.88,835.67,771.21,159680.00
822.83,835.62,770.45,163601.00
822.78,835.56,769.69,158635.00
822.73,835.51,768.93,169751.00
822.68,835.46,768.17,161233.00
822.62,835.40,767.41,167585.00
822.57,835.35,766.65,164867.00
822.52,835.30,765.89,169045.00
822.47,835.24,765.13,179534.00
822.41,835.19,764.37,170056.00
822.36,835.14,763.61,172152.00
822.31,835.09,762.85,173493.00
822.26,835.03,762.09,178841.00
822.21,834.98,761.33,175916.00
822.15,834.93,760.57,168971.00
822.10,834.87,759.81,169851.00
822.05,834.82,759.05,180940.00
822.00,834.77,758.29,173931.00
821.95,834.71,757.53,167980.00
821.89,834.66,756.76,175693.00
821.84,834.61,756.00,176038.00
821.79,834.55,755.24,174998.00
821.74,834.50,754.48,171478.00
821.69,834.45,753.72,168527.00
821.63,834.39,752.96,169364.00
821.58,834.34,752.19,168018.00
821.53,834.29,751.43,162246.00
821.48,834.23,750.67,170563.00
821.42,834.18,749.91,172048.00
821.37,834.13,749.14,166112.00
821.32,834.07,748.38,168127.00
821.27,834.02,747.62,165031.00
821.22,833.97,746.86,164477.00
821.16,833.92,746.09,164194.00
821.11,833.86,745.33,154742.00
821.06,833.81,744.57,165651.00
821.01,833.76,743.81,164112.00
820.96,833.70,743.04,165546.00
820.90,833.65,742.28,165369.00
820.85,833.60,741.52,164564.00
820.80,833.54,740.75,160054.00
820.75,833.49,739.99,169436.00
820.70,833.44,739.23,155329.00
820.64,833.38,738.46,166274.00
820.59,833.33,737.70,171734.00
820.54,833.28,736.93,165001.00
820.49,833.22,736.17,163679.00
820.44,833.17,735.41,171837.00
820.38,833.12,734.64,164450.00
820.33,833.06,733.88,165550.00
820.28,833.01,733.11,160209.00
820.23,832.96,732.35,167501.00
820.17,832.90,731.58,160517.00
820.12,832.85,730.82,153183.00
820.07,832.80,730.05,154937.00
820.02,832.75,729.29,165701.00
819.97,832.69,728.52,159800.00
819.91,832.64,727.76,163139.00
819.86,832.59,726.99,167134.00
819.81,832.53,726.23,160206.00
819.76,832.48,725.46,167065.00
819.71,832.43,724.70,160311.00
819.65,832.37,723.93,163718.00
819.60,832.32,723.17,161587.00
819.55,832.27,722.40,157646.00
819.50,832.21,721.64,166976.00
819.45,832.16,720.87,163383.00
819.39,832.11,720.10,168206.00
819.34,832.05,719.34,158295.00
819.29,832.00,718.57,160872.00
819.24,831.95,717.80,169277.00
819.18,831.89,717.04,155032.00
819.13,831.84,716.27,157330.00
819.08,831.79,715.50,150869.00
819.03,831.74,714.74,163877.00
818.98,831.68,713.97,165939.00
818.92,831.63,713.20,156363.00
818.87,831.58,712.44,166691.00
818.82,831.52,711.67,162633.00
818.77,831.47,710.90,163723.00
818.72,831.42,710.14,150320.00
818.66,831.36,709.37,163400.00
818.61,831.31,708.60,161912.00
818.56,831.26,707.83,161311.00
818.51,831.20,707.07,167675.00
818.46,831.15,706.30,163597.00
818.40,831.10,705.53,154909.00
818.35,831.04,704.76,158496.00
818.30,830.99,703.99,159916.00
818.25,830.94,703.23,160994.00
818.19,830.88,702.46,160351.00
818.14,830.83,701.69,154852.00
818.09,830.78,700.92,152566.00
818.04,830.72,700.15,156690.00
817.99,830.67,699.38,155207.00
817.93,830.62,698.61,162243.00
817.88,830.57,697.85,162632.00
817.83,830.51,697.08,163357.00
817.78,830.46,696.31,154861.00
817.73,830.41,695.54,156829.00
817.67,830.35,694.77,166448.00
817.62,830.30,694.00,154086.00
817.57,830.25,693.23,163942.00
817.52,830.19,692.46,158806.00
817.47,830.14,691.69,161285.00
817.41,830.09,690.92,150287.00
817.36,830.03,690.15,151607.00
817.31,829.98,689.38,156993.00
817.26,829.93,688.61,153579.00
817.21,829.87,687.84,150319.00
817.15,829.82,687.07,159996.00
817.10,829.77,686.30,151528.00
817.05,829.71,685.53,153160.00
817.00,829.66,684.76,151658.00
816.94,829.61,683.99,158219.00
816.89,829.56,683.22,153679.00
816.84,829.50,682.45,155951.00
816.79,829.45,681.68,154720.00
816.74,829.40,680.90,156550.00
816.68,829.34,680.13,158314.00
816.63,829.29,679.36,154008.00
816.58,829.24,678.59,151750.00
816.53,829.18,677.82,148533.00
816.48,829.13,677.05,155384.00
816.42,829.08,676.28,154886.00
816.37,829.02,675.50,153902.00
816.32,828.97,674.73,156090.00
816.27,828.92,673.96,152586.00
816.22,828.86,673.19,168195.00
816.16,828.81,672.42,153522.00
816.11,828.76,671.64,155558.00
816.06,828.70,670.87,155900.00
816.01,828.65,670.10,153192.00
815.95,828.60,669.33,155632.00
815.90,828.54,668.55,155952.00
815.85,828.49,667.78,150627.00
815.80,828.44,667.01,156351.00
815.75,828.39,666.24,157640.00
815.69,828.33,665.46,166775.00
815.64,828.28,664.69,157685.00
815.59,828.23,663.92,168391.00
815.54,828.17,663.14,163014.00
815.49,828.12,662.37,164381.00
815.43,828.07,661.60,157415.00
815.38,828.01,660.82,169203.00
815.33,827.96,660.05,160897.00
815.28,827.91,659.27,157521.00
815.23,827.85,658.50,162141.00
815.17,827.80,657.73,158811.00
815.12,827.75,656.95,162197.00
815.07,827.69,656.18,158981.00
815.02,827.64,655.40,153696.00
814.96,827.59,654.63,152199.00
814.91,827.53,653.85,154362.00
814.86,827.48,653.08,165030.00
814.81,827.43,652.30,154416.00
814.76,827.38,651.53,158103.00
814.70,827.32,650.76,155238.00
814.65,827.27,649.98,159791.00
814.60,827.22,649.20,165474.00
814.55,827.16,648.43,162422.00
814.50,827.11,647.65,164680.00
814.44,827.06,646.88,168829.00
814.39,827.00,646.10,156159.00
814.34,826.95,645.33,158142.00
814.29,826.90,644.55,156798.00
814.24,826.84,643.78,164695.00
814.18,826.79,643.00,160353.00
814.13,826.74,642.22,172782.00
814.08,826.68,641.45,168989.00
814.03,826.63,640.67,165885.00
813.97,826.58,639.90,163363.00
813.92,826.52,639.12,162764.00
813.87,826.47,638.34,167570.00
813.82,826.42,637.57,161454.00
813.77,826.36,636.79,162704.00
813.71,826.31,636.01,171428.00
813.66,826.26,635.24,167264.00
813.61,826.21,634.46,167811.00
813.56,826.15,633.68,171250.00
813.51,826.10,632.90,168588.00
813.45,826.05,632.13,177075.00
813.40,825.99,631.35,169397.00
813.35,825.94,630.57,174451.00
813.30,825.89,629.79,167192.00
813.25,825.83,629.02,177544.00
813.19,825.78,628.24,184462.00
813.14,825.73,627.46,183586.00
813.09,825.67,626.68,183728.00
813.04,825.62,625.90,186532.00
812.99,825.57,625.13,193334.00
812.93,825.51,624.35,192337.00
812.88,825.46,623.57,192588.00
812.83,825.41,622.79,184331.00
812.78,825.35,622.01,184743.00
812.72,825.30,621.23,181693.00
812.67,825.25,620.45,188489.00
812.62,825.20,619.68,188819.00
812.57,825.14,618.90,190238.00
812.52,825.09,618.12,183516.00
812.46,825.04,617.34,183198.00
812.41,824.98,616.56,190198.00
812.36,824.93,615.78,175604.00
812.31,824.88,615.00,178095.00
812.26,824.82,614.22,170751.00
812.20,824.77,613.44,173169.00
812.15,824.72,612.66,180221.00
812.10,824.66,611.88,167286.00
812.05,824.61,611.10,179932.00
812.00,824.56,610.32,170274.00
811.94,824.50,609.54,185063.00
811.89,824.45,608.76,159646.00
811.84,824.40,607.98,175281.00
811.79,824.34,607.20,164333.00
811.73,824.29,606.42,179587.00
811.68,824.24,605.64,160071.00
811.63,824.18,604.86,176076.00
811.58,824.13,604.08,165371.00
811.53,824.08,603.29,176704.00
811.47,824.03,602.51,165202.00
811.42,823.97,601.73,170594.00
811.37,823.92,600.95,165583.00
811.32,823.87,600.17,170276.00
811.27,823.81,599.39,172665.00
811.21,823.76,598.61,170154.00
811.16,823.71,597.82,167352.00
811.11,823.65,597.04,175514.00
811.06,823.60,596.26,165559.00
811.01,823.55,595.48,166092.00
810.95,823.49,594.70,173866.00
810.90,823.44,593.91,164266.00
810.85,823.39,593.13,166740.00
810.80,823.33,592.35,158897.00
810.74,823.28,591.57,172625.00
810.69,823.23,590.78,172145.00
810.64,823.17,590.00,163269.00
810.59,823.12,589.22,174395.00
810.54,823.07,588.44,169174.00
810.48,823.01,587.65,169956.00
810.43,822.96,586.87,160205.00
810.38,822.91,586.09,157520.00
810.33,822.86,585.30,160987.00
810.28,822.80,584.52,160990.00
810.22,822.75,583.74,170121.00
810.17,822.70,582.95,174015.00
810.12,822.64,582.17,179643.00
810.07,822.59,581.38,165948.00
810.02,822.54,580.60,170096.00
809.96,822.48,579.82,158299.00
809.91,822.43,579.03,169069.00
809.86,822.38,578.25,168374.00
809.81,822.32,577.46,170299.00
809.76,822.27,576.68,170922.00
809.70,822.22,575.89,163509.00
809.65,822.16,575.11,166990.00
809.60,822.11,574.32,155537.00
809.55,822.06,573.54,164745.00
809.49,822.00,572.75,173725.00
809.44,821.95,571.97,168151.00
809.39,821.90,571.18,169277.00
809.34,821.85,570.40,174530.00
809.29,821.79,569.61,170021.00
809.23,821.74,568.83,168105.00
809.18,821.69,568.04,172972.00
809.13,821.63,567.26,165954.00
809.08,821.58,566.47,175804.00
809.03,821.53,565.68,169309.00
808.97,821.47,564.90,168991.00
808.92,821.42,564.11,165710.00
808.87,821.37,563.33,163228.00
808.82,821.31,562.54,167551.00
808.77,821.26,561.75,167650.00
808.71,821.21,560.97,173743.00
808.66,821.15,560.18,170853.00
808.61,821.10,559.39,158585.00
808.56,821.05,558.61,165066.00
808.50,820.99,557.82,158349.00
808.45,820.94,557.03,157879.00
808.40,820.89,556.25,162888.00
808.35,820.83,555.46,165277.00
808.30,820.78,554.67,170517.00
808.24,820.73,553.88,167504.00
808.19,820.68,553.10,164772.00
808.14,820.62,552.31,164717.00
808.09,820.57,551.52,174328.00
808.04,820.52,550.73,163714.00
807.98,820.46,549.95,174098.00
807.93,820.41,549.16,160286.00
807.88,820.36,548.37,164518.00
807.83,820.30,547.58,165939.00
807.78,820.25,546.79,173840.00
807.72,820.20,546.00,169271.00
807.67,820.14,545.22,164248.00
807.62,820.09,544.43,168733.00
807.57,820.04,543.64,163816.00
807.51,819.98,542.85,164325.00
807.46,819.93,542.06,166209.00
807.41,819.88,541.27,170209.00
807.36,819.82,540.48,175424.00
807.31,819.77,539.69,171811.00
807.25,819.72,538.90,169542.00
807.20,819.67,538.11,166271.00
807.15,819.61,537.32,168550.00
807.10,819.56,536.53,162299.00
807.05,819.51,535.74,167224.00
806.99,819.45,534.95,170502.00
806.94,819.40,534.16,170234.00
806.89,819.35,533.37,174481.00
806.84,819.29,532.58,161990.00
806.79,819.24,531.79,173984.00
806.73,819.19,531.00,166157.00
806.68,819.13,530.21,166696.00
806.63,819.08,529.42,165793.00
806.58,819.03,528.63,163961.00
806.53,818.97,527.84,179828.00
806.47,818.92,527.05,167269.00
806.42,818.87,526.26,169435.00
806.37,818.81,525.47,173476.00
806.32,818.76,524.68,168332.00
806.26,818.71,523.89,166932.00
806.21,818.65,523.09,170381.00
806.16,818.60,522.30,156881.00
806.11,818.55,521.51,163077.00
806.06,818.50,520.72,166493.00
806.00,818.44,519.93,162864.00
805.95,818.39,519.14,167642.00
805.90,818.34,518.34,170390.00
805.85,818.28,517.55,167374.00
805.80,818.23,516.76,164999.00
805.74,818.18,515.97,169760.00
805.69,818.12,515.17,164396.00
805.64,818.07,514.38,167492.00
805.59,818.02,513.59,174016.00
805.54,817.96,512.80,172039.00
805.48,817.91,512.00,169960.00
805.43,817.86,511.21,173898.00
805.38,817.80,510.42,169232.00
805.33,817.75,509.62,166973.00
805.27,817.70,508.83,173769.00
805.22,817.64,508.04,167249.00
805.17,817.59,507.24,164128.00
805.12,817.54,506.45,175288.00
805.07,817.49,505.66,168344.00
805.01,817.43,504.86,163281.00
804.96,817.38,504.07,168171.00
804.91,817.33,503.27,168515.00
804.86,817.27,502.48,178235.00
804.81,817.22,501.69,173218.00
804.75,817.17,500.89,164949.00
804.70,817.11,500.10,175764.00
804.65,817.06,499.30,178812.00
804.60,817.01,498.51,177532.00
804.55,816.95,497.71,170206.00
804.49,816.90,496.92,175824.00
804.44,816.85,496.12,172879.00
804.39,816.79,495.33,169687.00
804.34,816.74,494.53,175510.00
804.28,816.69,493.74,172859.00
804.23,816.63,492.94,181329.00
804.18,816.58,492.15,172372.00
804.13,816.53,491.35,175038.00
804.08,816.47,490.56,179953.00
804.02,816.42,489.76,175913.00
803.97,816.37,488.96,178399.00
803.92,816.32,488.17,177647.00
803.87,816.26,487.37,181784.00
803.82,816.21,486.58,167105.00
803.76,816.16,485.78,174288.00
803.71,816.10,484.98,174767.00
803.66,816.05,484.19,166341.00
803.61,816.00,483.39,184129.00
803.56,815.94,482.59,172256.00
803.50,815.89,481.80,177750.00
803.45,815.84,481.00,184746.00
803.40,815.78,480.20,187351.00
803.35,815.73,479.41,178954.00
803.30,815.68,478.61,176270.00
803.24,815.62,477.81,174172.00
803.19,815.57,477.01,179849.00
803.14,815.52,476.22,183241.00
803.09,815.46,475.42,173440.00
803.03,815.41,474.62,176865.00
802.98,815.36,473.82,173266.00
802.93,815.31,473.03,174378.00
802.88,815.25,472.23,188465.00
802.83,815.20,471.43,176009.00
802.77,815.15,470.63,178101.00
802.72,815.09,469.83,174749.00
802.67,815.04,469.03,179558.00
802.62,814.99,468.24,179414.00
802.57,814.93,467.44,179097.00
802.51,814.88,466.64,187740.00
802.46,814.83,465.84,172907.00
802.41,814.77,465.04,182242.00
802.36,814.72,464.24,182632.00
802.31,814.67,463.44,176136.00
802.25,814.61,462.64,169922.00
802.20,814.56,461.84,173166.00
802.15,814.51,461.04,175607.00
802.10,814.45,460.24,179288.00
802.04,814.40,459.44,170168.00
801.99,814.35,458.64,177135.00
801.94,814.29,457.84,174629.00
801.89,814.24,457.04,169362.00
801.84,814.19,456.24,179235.00
801.78,814.14,455.44,169963.00
801.73,814.08,454.64,172966.00
801.68,814.03,453.84,177720.00
801.63,813.98,453.04,170281.00
801.58,813.92,452.24,174071.00
801.52,813.87,451.44,169145.00
801.47,813.82,450.64,167153.00
801.42,813.76,449.84,161567.00
801.37,813.71,449.04,160316.00
801.32,813.66,448.24,162930.00
801.26,813.60,447.44,169508.00
801.21,813.55,446.63,163703.00
801.16,813.50,445.83,167302.00
801.11,813.44,445.03,166544.00
801.05,813.39,444.23,168856.00
801.00,813.34,443.43,161370.00
800.95,813.28,442.63,155341.00
800.90,813.23,441.82,153658.00
800.85,813.18,441.02,153842.00
800.79,813.13,440.22,151469.00
800.74,813.07,439.42,148886.00
800.69,813.02,438.61,146421.00
800.64,812.97,437.81,147445.00
800.59,812.91,437.01,143020.00
800.53,812.86,436.21,149912.00
800.48,812.81,435.40,140844.00
800.43,812.75,434.60,138665.00
800.38,812.70,433.80,147220.00
800.33,812.65,432.99,150717.00
800.27,812.59,432.19,140114.00
800.22,812.54,431.39,132724.00
800.17,812.49,430.58,138222.00
800.12,812.43,429.78,127852.00
800.07,812.38,428.98,129300.00
800.01,812.33,428.17,127660.00
799.96,812.27,427.37,124593.00
799.91,812.22,426.57,120138.00
799.86,812.17,425.76,123460.00
799.80,812.11,424.96,116740.00
799.75,812.06,424.15,124411.00
799.70,812.01,423.35,117899.00
799.65,811.96,422.54,114389.00
799.60,811.90,421.74,112732.00
799.54,811.85,420.93,112116.00
799.49,811.80,420.13,109562.00
799.44,811.74,419.32,105407.00
799.39,811.69,418.52,104156.00
799.34,811.64,417.71,111240.00
799.28,811.58,416.91,100128.00
799.23,811.53,416.10,94093.00
799.18,811.48,415.30,89061.00
799.13,811.42,414.49,87584.00
799.08,811.37,413.69,85705.00
799.02,811.32,412.88,85555.00
798.97,811.26,412.07,83454.00
798.92,811.21,411.27,79906.00
798.87,811.16,410.46,76867.00
798.81,811.10,409.66,76247.00
798.76,811.05,408.85,77120.00
798.71,811.00,408.04,74922.00
798.66,810.94,407.24,78036.00
798.61,810.89,406.43,67085.00
798.55,810.84,405.62,75233.00
798.50,810.79,404.82,68984.00
798.45,810.73,404.01,64261.00
798.40,810.68,403.20,61275.00
798.35,810.63,402.40,66959.00
798.29,810.57,401.59,57317.00
798.24,810.52,400.78,55686.00
798.19,810.47,399.97,61047.00
798.14,810.41,399.17,56529.00
798.09,810.36,398.36,58613.00
798.03,810.31,397.55,54023.00
797.98,810.25,396.74,52434.00
797.93,810.20,395.93,46919.00
797.88,810.15,395.13,47174.00
797.82,810.09,394.32,49915.00
797.77,810.04,393.51,43332.00
797.72,809.99,392.70,45949.00
797.67,809.93,391.89,39237.00
797.62,809.88,391.08,42778.00
797.56,809.83,390.27,37835.00
797.51,809.78,389.47,40423.00
797.46,809.72,388.66,38529.00
797.41,809.67,387.85,43504.00
797.36,809.62,387.04,36354.00
797.30,809.56,386.23,32335.00
797.25,809.51,385.42,36849.00
797.20,809.46,384.61,27712.00
797.15,809.40,383.80,32346.00
797.10,809.35,382.99,33501.00
797.04,809.30,382.18,25398.00
796.99,809.24,381.37,31776.00
796.94,809.19,380.56,31130.00
796.89,809.14,379.75,28452.00
796.84,809.08,378.94,27280.00
796.78,809.03,378.13,24508.00
796.73,808.98,377.32,31862.00
796.68,808.92,376.51,27715.00
796.63,808.87,375.70,24485.00
796.57,808.82,374.89,28195.00
796.52,808.76,374.08,23573.00
796.47,808.71,373.27,23158.00
796.42,808.66,372.45,20792.00
796.37,808.61,371.64,18313.00
796.31,808.55,370.83,19667.00
796.26,808.50,370.02,26949.00
796.21,808.45,369.21,21546.00
796.16,808.39,368.40,22755.00
796.11,808.34,367.59,18703.00
796.05,808.29,366.77,14674.00
796.00,808.23,365.96,15591.00
795.95,808.18,365.15,16846.00
795.90,808.13,364.34,17667.00
795.85,808.07,363.53,19712.00
795.79,808.02,362.71,18739.00
795.74,807.97,361.90,15960.00
795.69,807.91,361.09,18020.00
795.64,807.86,360.27,14984.00
795.58,807.81,359.46,13672.00
795.53,807.75,358.65,14678.00
795.48,807.70,357.84,10909.00
795.43,807.65,357.02,13276.00
795.38,807.60,356.21,11375.00
795.32,807.54,355.40,10978.00
795.27,807.49,354.58,12506.00
795.22,807.44,353.77,13535.00
795.17,807.38,352.96,11852.00
795.12,807.33,352.14,15411.00
795.06,807.28,351.33,14752.00
795.01,807.22,350.51,10745.00
794.96,807.17,349.70,12514.00
794.91,807.12,348.89,12142.00
794.86,807.06,348.07,15328.00
794.80,807.01,347.26,12352.00
794.75,806.96,346.44,9688.00
794.70,806.90,345.63,9967.00
794.65,806.85,344.81,9998.00
794.59,806.80,344.00,10634.00
794.54,806.74,343.18,9433.00
794.49,806.69,342.37,6274.00
794.44,806.64,341.55,8513.00
794.39,806.58,340.74,14184.00
794.33,806.53,339.92,8792.00
794.28,806.48,339.11,10038.00
794.23,806.43,338.29,10119.00
794.18,806.37,337.47,11960.00
794.13,806.32,336.66,10829.00
794.07,806.27,335.84,8900.00
794.02,806.21,335.03,9026.00
793.97,806.16,334.21,15252.00
793.92,806.11,333.39,9177.00
793.87,806.05,332.58,6878.00
793.81,806.00,331.76,7687.00
793.76,805.95,330.95,11024.00
793.71,805.89,330.13,7972.00
793.66,805.84,329.31,9900.00
793.61,805.79,328.49,9836.00
793.55,805.73,327.68,8429.00
793.50,805.68,326.86,8316.00
793.45,805.63,326.04,9273.00
793.40,805.57,325.23,11078.00
793.34,805.52,324.41,10942.00
793.29,805.47,323.59,7776.00
793.24,805.42,322.77,8896.00
793.19,805.36,321.96,11687.00
793.14,805.31,321.14,6149.00
793.08,805.26,320.32,6418.00
793.03,805.20,319.50,8321.00
792.98,805.15,318.68,7322.00
792.93,805.10,317.87,7634.00
792.88,805.04,317.05,8096.00
792.82,804.99,316.23,5475.00
792.77,804.94,315.41,8959.00
792.72,804.88,314.59,8194.00
792.67,804.83,313.77,7967.00
792.62,804.78,312.95,6105.00
792.56,804.72,312.13,8485.00
792.51,804.67,311.31,10465.00
792.46,804.62,310.50,8012.00
792.41,804.56,309.68,9527.00
792.35,804.51,308.86,7670.00
792.30,804.46,308.04,5925.00
792.25,804.40,307.22,6344.00
792.20,804.35,306.40,5794.00
792.15,804.30,305.58,11033.00
792.09,804.25,304.76,9868.00
792.04,804.19,303.94,5036.00
791.99,804.14,303.12,7364.00
791.94,804.09,302.30,7037.00
791.89,804.03,301.48,8246.00
791.83,803.98,300.66,7658.00
791.78,803.93,299.83,8088.00
791.73,803.87,299.01,9799.00
791.68,803.82,298.19,6623.00
791.63,803.77,297.37,7335.00
791.57,803.71,296.55,10519.00
791.52,803.66,295.73,7737.00
791.47,803.61,294.91,5467.00
791.42,803.55,294.09,5244.00
791.36,803.50,293.27,6746.00
791.31,803.45,292.44,10238.00
791.26,803.39,291.62,7682.00
791.21,803.34,290.80,9396.00
791.16,803.29,289.98,7980.00
791.10,803.24,289.16,8419.00
791.05,803.18,288.33,10122.00
791.00,803.13,287.51,5296.00
790.95,803.08,286.69,5289.00
790.90,803.02,285.87,7213.00
790.84,802.97,285.04,7775.00
790.79,802.92,284.22,5596.00
790.74,802.86,283.40,6869.00
790.69,802.81,282.57,6832.00
790.64,802.76,281.75,6922.00
790.58,802.70,280.93,7567.00
790.53,802.65,280.11,6254.00
790.48,802.60,279.28,12786.00
790.43,802.54,278.46,5115.00
790.38,802.49,277.63,8401.00
790.32,802.44,276.81,9264.00
790.27,802.38,275.99,7203.00
790.22,802.33,275.16,9546.00
790.17,802.28,274.34,6871.00
790.11,802.22,273.51,5531.00
790.06,802.17,272.69,6663.00
790.01,802.12,271.87,5409.00
789.96,802.07,271.04,7972.00
789.91,802.01,270.22,5550.00
789.85,801.96,269.39,3907.00
789.80,801.91,268.57,7086.00
789.75,801.85,267.74,5924.00
789.70,801.80,266.92,11808.00
789.65,801.75,266.09,6947.00
789.59,801.69,265.27,9002.00
789.54,801.64,264.44,8051.00
789.49,801.59,263.62,8797.00
789.44,801.53,262.79,7026.00
789.39,801.48,261.96,6212.00
789.33,801.43,261.14,7747.00
789.28,801.37,260.31,11230.00
789.23,801.32,259.49,7193.00
789.18,801.27,258.66,6829.00
789.12,801.21,257.83,6000.00
789.07,801.16,257.01,6386.00
789.02,801.11,256.18,6248.00
788.97,801.06,255.35,6030.00
788.92,801.00,254.53,6023.00
788.86,800.95,253.70,7709.00
788.81,800.90,252.87,7116.00
788.76,800.84,252.05,7558.00
788.71,800.79,251.22,6262.00
788.66,800.74,250.39,10398.00
788.60,800.68,249.57,6395.00
788.55,800.63,248.74,7495.00
788.50,800.58,247.91,7736.00
788.45,800.52,247.08,6928.00
788.40,800.47,246.26,5536.00
788.34,800.42,245.43,8466.00
788.29,800.36,244.60,8000.00
788.24,800.31,243.77,9091.00
788.19,800.26,242.94,8840.00
788.13,800.20,242.11,6032.00
788.08,800.15,241.29,6440.00
788.03,800.10,240.46,5823.00
787.98,800.04,239.63,5548.00
787.93,799.99,238.80,7070.00
787.87,799.94,237.97,7276.00
787.82,799.89,237.14,5825.00
787.77,799.83,236.31,7688.00
787.72,799.78,235.48,5913.00
787.67,799.73,234.65,2942.00
787.61,799.67,233.82,9141.00
787.56,799.62,233.00,4736.00
787.51,799.57,232.17,7800.00
787.46,799.51,231.34,7051.00
787.41,799.46,230.51,8459.00
787.35,799.41,229.68,6758.00
787.30,799.35,228.85,7600.00
787.25,799.30,228.02,8958.00
787.20,799.25,227.19,6485.00
787.15,799.19,226.35,6151.00
787.09,799.14,225.52,7661.00
787.04,799.09,224.69,7705.00
786.99,799.03,223.86,9861.00
786.94,798.98,223.03,12217.00
786.88,798.93,222.20,5895.00
786.83,798.87,221.37,5325.00
786.78,798.82,220.54,6766.00
786.73,798.77,219.71,8784.00
786.68,798.72,218.88,8791.00
786.62,798.66,218.04,7977.00
786.57,798.61,217.21,7253.00
786.52,798.56,216.38,8658.00
786.47,798.50,215.55,6528.00
786.42,798.45,214.72,6443.00
786.36,798.40,213.88,8051.00
786.31,798.34,213.05,7532.00
786.26,798.29,212.22,6881.00
786.21,798.24,211.39,7672.00
786.16,798.18,210.56,6954.00
786.10,798.13,209.72,5375.00
786.05,798.08,208.89,11336.00
786.00,798.02,208.06,8786.00
785.95,797.97,207.22,11103.00
785.89,797.92,206.39,6240.00
785.84,797.86,205.56,6426.00
785.79,797.81,204.72,5765.00
785.74,797.76,203.89,4628.00
785.69,797.71,203.06,7711.00
785.63,797.65,202.22,4737.00
785.58,797.60,201.39,5152.00
785.53,797.55,200.56,5508.00
785.48,797.49,199.72,6413.00
